0.997939	0	 0.232887	0	103.36
0.995551	0.00238771	 0.234559	0.00167178	85.14
0.999441	0.00412719	 0.233497	0.00143459	98.9
0.998845	0.00297865	 0.233509	0.00101448	87.92
0.997112	0.00288568	 0.233908	0.000881083	105.1
0.996302	0.00249151	 0.23501	0.00131635	137.16
0.996009	0.00212596	 0.23526	0.00114016	85.74
0.996393	0.00188084	 0.234995	0.00102214	99.54
0.997339	0.00190912	 0.234555	0.00100349	95.92
0.99732	0.00170767	 0.234317	0.000928396	121.64
0.997836	0.0016287	 0.234082	0.000872181	93.22
0.998193	0.00152892	 0.233941	0.000808513	79.1
0.9978	0.00146019	 0.234147	0.000771822	85.02
0.997973	0.0013629	 0.233886	0.000760733	90.42
0.99813	0.00127845	 0.234298	0.000819348	99.06
0.998726	0.00133601	 0.2343	0.000766431	121.22
0.998576	0.00126381	 0.234232	0.000723149	99.92
0.998803	0.00121284	 0.23418	0.000683805	88.56
0.998685	0.00115329	 0.23419	0.000646897	102.92
0.998404	0.00112944	 0.234411	0.00065235	120.98
0.998268	0.00108291	 0.234488	0.000625218	86.22
0.998362	0.00103677	 0.234453	0.000597122	116.78
0.998825	0.00109355	 0.234453	0.00057057	123.8
0.998641	0.00106306	 0.234494	0.000547877	92.56
0.998352	0.00105987	 0.234451	0.000527269	98.02
0.998493	0.00102806	 0.234383	0.000511121	102.34
0.99805	0.00108396	 0.234501	0.000505701	92.34
0.997745	0.00108812	 0.234592	0.000495692	103.16
0.997718	0.00105028	 0.23463	0.000479813	79.44
0.997742	0.00101493	 0.234758	0.000481001	123.34
0.997782	0.000982476	 0.234646	0.000478531	88.9
0.998017	0.000979903	 0.234502	0.000485389	90.88
0.99828	0.000985372	 0.23448	0.000470949	106.58
0.998418	0.000965891	 0.234474	0.000456928	94.46
0.998607	0.000956812	 0.234397	0.000450258	101.5
0.998491	0.000937124	 0.234493	0.000447873	85.52
0.998406	0.000915371	 0.234414	0.000442664	105
0.998454	0.000892262	 0.234416	0.000430861	133.22
0.998335	0.000877192	 0.234399	0.000420009	96.64
0.998411	0.000858359	 0.234358	0.000411394	95.16
0.998388	0.000837476	 0.234322	0.000402857	102.76
0.998333	0.000819183	 0.234357	0.000394661	107.68
0.998397	0.000802483	 0.23435	0.000385435	113.9
0.998608	0.000811915	 0.234296	0.000380408	115.6
0.998417	0.000816382	 0.234301	0.000371892	113.24
0.998493	0.000802075	 0.234253	0.000366879	109.42
0.998694	0.000810183	 0.234157	0.000371405	115.5
0.998939	0.000830054	 0.234106	0.00036722	104.76
0.998986	0.000814314	 0.234118	0.000359863	106.86
0.998944	0.000798984	 0.234166	0.000355728	92.06
0.999085	0.000795846	 0.2341	0.000354828	132.08
0.999057	0.000780891	 0.23408	0.000348515	100.28
0.999088	0.000766607	 0.234057	0.000342628	105.66
0.99927	0.000774044	 0.233998	0.000341396	99.08
0.999188	0.000764253	 0.234039	0.000337625	81.88
0.999151	0.00075139	 0.234068	0.000332864	102.14
0.999185	0.000738874	 0.234031	0.000329164	88.8
0.999174	0.000726108	 0.23408	0.000327159	94.56
0.999141	0.000714439	 0.234077	0.000321574	91.84
0.999187	0.00070393	 0.234054	0.000317042	108.66
0.999276	0.00069803	 0.234043	0.00031199	120.68
0.999346	0.000690238	 0.234013	0.000308424	85.96
0.999437	0.00068516	 0.233967	0.00030687	85.92
0.999465	0.000674961	 0.234019	0.000306506	86.64
0.999547	0.000669565	 0.234044	0.000302749	94
0.999557	0.000659422	 0.234	0.000301317	88.9
0.999608	0.000651436	 0.233995	0.00029683	107.42
0.999519	0.000647819	 0.234009	0.000292754	102.5
0.999568	0.000640176	 0.23401	0.000288485	113.28
0.999467	0.000638906	 0.234017	0.000284401	118.88
0.999461	0.000629876	 0.233981	0.000282656	94.4
0.99943	0.000621805	 0.233976	0.000278734	90.5
0.999428	0.000613232	 0.233951	0.000276051	88.86
0.999406	0.000605302	 0.233963	0.000272535	89.36
0.999395	0.000597268	 0.233987	0.000269979	75.46
0.999389	0.000589392	 0.234012	0.000267574	90.92
0.99941	0.00058206	 0.234017	0.000264128	87.54
0.999453	0.000576211	 0.233988	0.000262395	84.2
0.999531	0.000574079	 0.233959	0.000260684	116.44
0.999515	0.000567072	 0.233965	0.000257487	126.02
0.999514	0.000560028	 0.233925	0.000257483	89.98
0.999582	0.000557346	 0.233894	0.00025612	97.86
0.999629	0.00055259	 0.233885	0.000253185	84.8
0.999696	0.00055011	 0.233847	0.000253074	100.22
0.999773	0.000549	 0.233836	0.000250302	82.34
0.99982	0.000544619	 0.233858	0.000248304	78.96
0.999777	0.000540038	 0.233838	0.000246248	87.86
0.999754	0.000534395	 0.233857	0.000244172	126.68
0.999736	0.00052864	 0.233896	0.000244548	83.14
0.999798	0.000526396	 0.233892	0.000241836	108.58
0.999692	0.000531306	 0.233904	0.000239445	117.26
0.999681	0.000525612	 0.233948	0.00024089	116.42
0.999749	0.000524367	 0.233894	0.000244386	81.04
0.999736	0.000518928	 0.23389	0.000241805	97.44
0.99971	0.000514077	 0.233882	0.00023937	79.22
0.999614	0.000517719	 0.233898	0.000237382	99.66
0.999664	0.000514811	 0.233909	0.000235165	100.22
0.999654	0.000509631	 0.233905	0.000232785	95.24
0.999695	0.000506138	 0.233874	0.000232439	89.88
0.99971	0.000501266	 0.233876	0.000230108	108.24
