0.999778	0.000168742	 0.0167403	1.84194e-05	3356.76
0.999727	0.000173444	 0.0167427	1.82419e-05	3635.8
0.999753	0.000172272	 0.0167433	1.79218e-05	3343.64
0.999751	0.000169229	 0.016743	1.76063e-05	3453.92
0.999764	0.000166735	 0.0167421	1.73232e-05	3388.9
0.999777	0.000164462	 0.0167399	1.71665e-05	3398.84
0.99978	0.000161714	 0.0167436	1.72754e-05	3417.58
0.99978	0.000159042	 0.016744	1.69943e-05	3407.12
0.999811	0.000159482	 0.0167452	1.6763e-05	3316.52
0.999792	0.000158125	 0.0167465	1.65406e-05	3536.16
0.999761	0.000158708	 0.0167482	1.63747e-05	3591
0.99975	0.000156592	 0.0167441	1.66473e-05	3536.02
0.999734	0.000155048	 0.0167435	1.64012e-05	3548.24
0.999734	0.000152716	 0.0167452	1.6239e-05	3459
0.999727	0.000150624	 0.0167463	1.60378e-05	3479.94
0.999726	0.000148428	 0.0167444	1.59196e-05	3465.92
0.999735	0.000146602	 0.0167451	1.5704e-05	3410.2
0.999737	0.000144537	 0.0167436	1.55534e-05	3441.56
0.999754	0.00014347	 0.0167414	1.54884e-05	3369.42
0.999738	0.000142341	 0.0167402	1.53211e-05	3504.72
0.999732	0.000140541	 0.0167413	1.51527e-05	3469.56
0.999748	0.000139525	 0.0167433	1.50879e-05	3351.6
0.999772	0.0001397	 0.0167414	1.50108e-05	3341.46
0.999808	0.000142498	 0.0167424	1.48447e-05	3269.18
0.999801	0.000140796	 0.0167414	1.46826e-05	3517.88
0.999787	0.000139785	 0.0167412	1.44977e-05	3521.08
0.999782	0.000138108	 0.0167419	1.43319e-05	3452.36
0.999808	0.000138831	 0.0167436	1.4261e-05	3300.1
0.999794	0.000137787	 0.0167431	1.40963e-05	3516.46
0.999807	0.000136674	 0.016745	1.40528e-05	3341.18
0.99979	0.000136098	 0.0167432	1.40034e-05	3587.46
0.999796	0.000134628	 0.0167397	1.42632e-05	3461.46
0.999784	0.000133534	 0.0167378	1.42262e-05	3581.52
0.999776	0.000132272	 0.0167396	1.41749e-05	3492.1
0.9998	0.00013291	 0.0167393	1.40163e-05	3302.06
0.999836	0.00013642	 0.0167389	1.38636e-05	3216.92
0.99986	0.000136933	 0.0167401	1.37671e-05	3279.92
0.999841	0.000136732	 0.0167408	1.36328e-05	3571.18
0.999842	0.000135243	 0.0167384	1.36931e-05	3442.76
0.999843	0.000133784	 0.0167389	1.35542e-05	3449.9
0.999852	0.000132635	 0.0167389	1.34092e-05	3391.38
0.99984	0.000131705	 0.0167401	1.33173e-05	3507.92
0.999828	0.000130895	 0.0167406	1.31877e-05	3497.58
0.999831	0.000129567	 0.0167375	1.34112e-05	3503.06
0.999849	0.000129494	 0.0167366	1.33064e-05	3314.66
0.999864	0.00012911	 0.0167339	1.34341e-05	3354.56
0.999857	0.000128057	 0.0167329	1.33424e-05	3495.7
