-0.391702	1.82954	1.21969	1.43784
-0.391177	1.82896	1.21931	1.43778
-0.399564	1.83735	1.2249	1.43779
-0.400922	1.83871	1.22581	1.43779
-0.406897	1.84475	1.22984	1.43786
-0.401372	1.83916	1.22611	1.43779
-0.403141	1.84096	1.2273	1.43781
-0.401714	1.83954	1.22636	1.43783
-0.405771	1.84355	1.22904	1.43778
-0.404891	1.84274	1.22849	1.43785
-0.409596	1.84737	1.23158	1.43777
-0.393525	1.83133	1.22089	1.43781
-0.415668	1.85347	1.23565	1.4378
-0.385711	1.82357	1.21571	1.43786
-0.389668	1.82751	1.21834	1.43784
-0.402466	1.84033	1.22689	1.43787
-0.396527	1.83435	1.2229	1.43783
-0.40851	1.84632	1.23088	1.43781
-0.402312	1.84007	1.22672	1.43776
-0.402062	1.83987	1.22658	1.43781
-0.366035	1.80389	1.2026	1.43786
-0.399046	1.83688	1.22459	1.43783
-0.420797	1.85856	1.23904	1.43776
-0.404767	1.84259	1.22839	1.43782
-0.401496	1.83928	1.22619	1.43778
-0.41079	1.84859	1.23239	1.4378
-0.392187	1.83	1.22	1.43781
-0.407972	1.84579	1.23053	1.43782
-0.420416	1.85816	1.23877	1.43774
-0.400599	1.83844	1.22562	1.43784
-0.398024	1.83584	1.22389	1.43781
-0.406498	1.84426	1.22951	1.43777
-0.424929	1.86264	1.24176	1.43771
-0.409069	1.84692	1.23128	1.43785
-0.403197	1.841	1.22733	1.4378
-0.394294	1.83213	1.22142	1.43784
-0.400468	1.8383	1.22554	1.43783
-0.410461	1.84824	1.23216	1.43777
-0.386262	1.82407	1.21605	1.43781
-0.382523	1.82036	1.21357	1.43784
-0.388446	1.82626	1.21751	1.43782
-0.416029	1.85387	1.23592	1.43785
-0.410472	1.84832	1.23221	1.43785
-0.400615	1.83847	1.22565	1.43785
-0.393754	1.83157	1.22105	1.43782
-0.406299	1.84413	1.22942	1.43783
-0.421511	1.85933	1.23956	1.43782
-0.40175	1.83958	1.22639	1.43783
-0.390579	1.82841	1.21894	1.43783
-0.409157	1.84695	1.2313	1.43779
-0.391541	1.82934	1.21956	1.4378
-0.393141	1.83096	1.22064	1.43782
-0.39991	1.83774	1.22516	1.43783
-0.386896	1.82475	1.2165	1.43785
-0.386219	1.82407	1.21605	1.43785
-0.402323	1.84017	1.22678	1.43785
-0.406157	1.84396	1.22931	1.43781
-0.393424	1.83125	1.22083	1.43783
-0.398316	1.83615	1.2241	1.43783
-0.400477	1.83827	1.22551	1.43779
-0.409126	1.84695	1.2313	1.43782
-0.407654	1.84547	1.23031	1.43782
-0.381014	1.81885	1.21257	1.43783
-0.411644	1.84944	1.23296	1.4378
-0.421813	1.85961	1.23974	1.43779
-0.40342	1.84125	1.2275	1.43783
-0.39598	1.83378	1.22252	1.4378
-0.413383	1.8512	1.23413	1.43782
-0.388991	1.82683	1.21789	1.43784
-0.405599	1.84342	1.22895	1.43782
-0.386877	1.8247	1.21647	1.43782
-0.39809	1.83591	1.22394	1.43782
-0.39144	1.82924	1.21949	1.4378
-0.405655	1.84346	1.22898	1.43781
-0.415172	1.85298	1.23532	1.43781
-0.412281	1.85008	1.23339	1.4378
-0.405098	1.84292	1.22862	1.43783
-0.424252	1.86208	1.24138	1.43782
-0.405487	1.84331	1.22887	1.43782
-0.390865	1.82871	1.21914	1.43785
-0.401179	1.83902	1.22601	1.43784
-0.420446	1.85824	1.23883	1.4378
-0.395857	1.83365	1.22244	1.4378
-0.384418	1.82224	1.21483	1.43783
-0.388627	1.82642	1.21761	1.43779
-0.421385	1.85915	1.23943	1.43776
-0.416874	1.85469	1.23646	1.43782
-0.385428	1.82329	1.21553	1.43786
-0.408457	1.84628	1.23085	1.43782
-0.392264	1.8301	1.22007	1.43783
-0.410729	1.84854	1.23236	1.43781
-0.425026	1.86286	1.2419	1.43783
-0.400447	1.83825	1.2255	1.4378
-0.407659	1.84545	1.2303	1.43779
-0.394393	1.83222	1.22148	1.43783
-0.419157	1.85694	1.23796	1.43778
-0.402906	1.84072	1.22714	1.43781
-0.402979	1.84083	1.22722	1.43785
-0.403285	1.8411	1.2274	1.43782
-0.386617	1.82446	1.2163	1.43784
