42.5615	29.026
37.5096	25.5215
33.7032	23.1048
30.8332	21.3445
28.862	19.0981
27.3602	17.2281
25.9051	17.2281
24.4817	16.2228
23.3747	14.7135
22.4602	13.471
21.5014	12.8703
20.418	12.4484
19.3467	12.2557
18.7485	11.9006
18.6157	11.3534
18.2341	11.1474
17.8316	11.0212
17.8002	10.6037
18.1177	10.5764
18.4496	10.2753
18.3145	10.2454
17.7139	10.2071
17.2025	9.76417
16.9911	9.59204
17.3676	9.59204
17.908	9.28163
18.0316	8.71266
17.7052	8.71266
16.9323	8.245
16.2523	8.22749
15.6833	7.93458
15.5498	7.91708
15.2801	7.88984
14.7495	7.88984
14.5777	7.88984
14.5179	7.8797
14.5365	7.8132
14.4881	7.80305
14.5051	7.80305
14.4347	7.80305
14.1569	7.80305
14.2606	7.80305
14.3249	7.80305
14.3642	7.80305
14.2521	7.80305
14.3412	7.80305
14.402	7.80305
14.1368	7.80305
14.2744	7.80305
14.3743	7.80305
14.4464	7.80305
14.4106	7.80305
14.3711	7.80305
14.3235	7.80305
14.3884	7.80305
14.2454	7.80305
14.1623	7.80305
14.1412	7.80305
14.2298	7.80305
14.4359	7.80305
14.2502	7.80305
14.3984	7.80305
14.548	7.80305
14.4829	7.80305
14.4484	7.80305
14.329	7.80305
14.359	7.80305
14.3227	7.80305
14.3288	7.80305
14.1688	7.80305
14.1839	7.80305
14.4023	7.80305
14.4202	7.80305
14.3719	7.80305
14.4403	7.80305
14.5874	7.80305
14.4726	7.80305
14.3393	7.80305
14.3185	7.80305
14.1816	7.80305
14.3126	7.80305
14.3587	7.80305
14.4435	7.80305
14.3433	7.80305
14.3416	7.80305
14.2641	7.80305
14.2234	7.80305
14.2105	7.80305
14.2799	7.80305
14.442	7.80305
14.4202	7.80305
14.4124	7.80305
14.4592	7.80305
14.4973	7.80305
14.3625	7.80305
14.311	7.80305
14.112	7.80305
14.2798	7.80305
14.1732	7.80305
14.3428	7.80305
14.3638	7.80305
14.2305	7.80305
14.2301	7.80305
14.2761	7.80305
14.3543	7.80305
14.3783	7.80305
14.4154	7.80305
14.3783	7.80305
14.3829	7.80305
14.3139	7.80305
14.4437	7.80305
14.4003	7.80305
14.0947	7.80305
14.2556	7.80305
14.1783	7.80305
14.3486	7.80305
14.1583	7.80305
14.128	7.80305
14.1821	7.80305
14.2697	7.80305
14.3918	7.80305
14.4355	7.80305
14.4311	7.80305
14.3136	7.80305
14.3383	7.80305
14.2003	7.80305
14.1619	7.80305
14.2956	7.80305
14.3218	7.80305
14.099	7.80305
14.1748	7.80305
14.1983	7.80305
14.1825	7.80305
14.2567	7.80305
14.2737	7.80305
14.3312	7.80305
14.4569	7.80305
14.4475	7.80305
14.3913	7.80305
14.4921	7.80305
14.4076	7.80305
14.458	7.80305
14.3591	7.80305
14.1699	7.80305
14.1122	7.80305
14.2407	7.80305
14.3468	7.80305
14.3039	7.80305
14.2966	7.80305
14.2011	7.80305
14.073	7.80305
14.2096	7.80305
14.233	7.80305
14.1857	7.80305
14.3337	7.80305
14.4493	7.80305
14.4681	7.80305
14.3746	7.80305
14.4444	7.80305
14.3161	7.80305
14.4281	7.80305
14.4043	7.80305
14.4506	7.80305
14.4335	7.80305
14.301	7.80305
14.3384	7.80305
14.39	7.80305
14.5273	7.80305
14.3907	7.80305
14.2479	7.80305
14.2826	7.80305
14.3723	7.80305
14.1583	7.80305
14.0961	7.80305
14.3328	7.80305
14.3077	7.80305
14.3345	7.80305
14.2011	7.80305
14.4334	7.80305
14.3939	7.80305
14.3974	7.80305
14.378	7.80305
14.4772	7.80305
14.4069	7.80305
14.4501	7.80305
14.4104	7.80305
14.5449	7.80305
14.329	7.80305
14.2081	7.80305
14.3631	7.80305
14.2031	7.80305
14.1759	7.80305
14.2109	7.80305
14.3292	7.80305
14.4917	7.80305
14.4246	7.80305
14.3125	7.80305
14.43	7.80305
14.2818	7.80305
14.2941	7.80305
14.2966	7.80305
14.2923	7.80305
14.3236	7.80305
14.2292	7.80305
14.1562	7.80305
14.2901	7.80305
14.3405	7.80305
14.2106	7.80305
14.165	7.80305
14.2107	7.80305
14.2222	7.80305
14.3599	7.80305
14.4533	7.80305
14.4281	7.80305
14.3161	7.80305
14.3639	7.80305
14.4799	7.80305
14.3626	7.80305
14.2678	7.80305
14.4092	7.80305
14.4031	7.80305
14.4114	7.80305
14.4129	7.80305
14.4547	7.80305
14.4325	7.80305
14.4209	7.80305
14.3835	7.80305
14.2943	7.80305
14.4849	7.80305
14.3569	7.80305
14.2635	7.80305
14.219	7.80305
14.167	7.80305
14.2342	7.80305
14.1802	7.80305
14.319	7.80305
14.3846	7.80305
14.3787	7.80305
14.3069	7.80305
14.3774	7.80305
14.2315	7.80305
14.3217	7.80305
14.4403	7.80305
14.4065	7.80305
14.3921	7.80305
14.4297	7.80305
14.2156	7.80305
14.2478	7.80305
14.1807	7.80305
14.2071	7.80305
14.2587	7.80305
14.2884	7.80305
14.3929	7.80305
14.3477	7.80305
14.3116	7.80305
14.2874	7.80305
14.1879	7.80305
14.3739	7.80305
14.4681	7.80305
14.3317	7.80305
14.3417	7.80305
14.3334	7.80305
14.2337	7.80305
14.425	7.80305
14.36	7.80305
14.2606	7.80305
14.3012	7.80305
14.3913	7.80305
14.3936	7.80305
14.6331	7.80305
14.5705	7.80305
14.5412	7.80305
14.2843	7.80305
14.3039	7.80305
14.3214	7.80305
14.2736	7.80305
14.2522	7.80305
14.1901	7.80305
14.1453	7.80305
14.0247	7.80305
14.2663	7.80305
14.2778	7.80305
14.2604	7.80305
14.3047	7.80305
14.2965	7.80305
14.158	7.80305
14.2368	7.80305
14.1694	7.80305
14.3263	7.80305
14.3501	7.80305
14.2499	7.80305
14.1516	7.80305
