-0.407147	0.0491956	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119736	0.145316	1.03876	2.04184	2.19044	2.07648	1.77	1.55897	1.44993	1.31013	1.25675	1.15463	1.13888	1.12434	1.02357	1.05742	1.05343	1.02233	1.04008	1.02987	1.04848	1.03508	1.01665	1.03061	1.01434	1.00217	0.99608	1.01664	0.988903	0.996216	1.00257	0.995998	0.993247	0.996523	0.989259	0.987032	0.979542	0.984749	0.984578	0.974082	0.982781	0.997138	0.986053	0.977548	0.987555	0.996472	0.99104	0.988223	0.985064	0.985288	0.991642	0.988945	0.97478	0.997174	0.982582	0.979693	0.989602	0.994034	0.990103	0.976955	0.999492	0.989557	0.997183	0.989078	0.987	0.992995	0.989398	0.985958	0.989833	0.985116	0.978868	0.98973	0.996504	0.978601	0.985831	0.988208	0.986403	0.988182	0.998462	0.980754	0.987333	0.98965	0.986926	0.991417	0.98981	0.985048	0.988932
-0.412656	0.0490593	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119736	0.139607	1.03467	2.05105	2.28737	2.11443	1.79123	1.64441	1.45512	1.27585	1.19885	1.17536	1.13334	1.10647	1.09588	1.04788	1.04114	1.04873	1.05053	1.07069	1.06161	1.02847	1.01613	1.01415	1.02381	0.997902	1.00496	1.02137	1.01121	1.01833	1.00424	0.99688	0.999837	1.00632	0.990469	0.989259	0.987472	0.981625	0.991369	0.995467	0.981218	0.976043	0.980312	0.99868	0.978674	0.992996	1.00495	0.973044	0.982525	0.982103	0.99064	0.981572	0.983837	0.994015	0.987996	0.991929	0.992901	0.989927	0.982715	0.98682	0.995208	0.980943	0.992032	0.987866	0.980911	0.981588	0.986911	0.989024	0.992216	0.983192	0.984019	0.990617	0.981572	0.990652	0.989481	0.987204	0.986867	0.985943	0.981786	0.990756	0.981988	0.978037	0.990996	0.992789	0.98733	0.985656	0.99192
-0.405351	0.0488259	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00239473	0.144797	0.971083	2.04143	2.21681	1.99294	1.80386	1.5652	1.41829	1.29569	1.22829	1.18354	1.15549	1.06575	1.0738	1.05876	1.03474	1.02456	1.04921	1.03545	1.03817	1.02829	1.04289	1.03225	1.019	1.01506	1.01763	0.998343	1.00462	0.994101	1.00032	1.0132	1.00785	1.00425	1.0135	1.0094	0.990546	0.993053	0.991863	0.995269	0.997464	0.978616	0.976024	0.985208	0.994885	0.980365	0.99101	0.979008	0.984458	0.983835	0.985172	0.975564	0.984626	0.980932	0.984402	0.986811	0.976246	0.976684	0.993498	0.974692	0.98165	0.980412	0.984066	0.984546	0.984601	0.98885	0.978863	0.985369	0.983062	0.992285	0.992896	0.993751	0.985006	0.985677	0.984306	0.999748	0.988529	0.981998	0.992569	0.992147	0.994799	0.998194	0.991953	0.98647	0.990843	0.99127	0.99203
-0.415624	0.0496038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16348	1.11234	2.09675	2.21289	2.11921	1.93962	1.55871	1.47448	1.30216	1.23324	1.20555	1.13434	1.12776	1.09545	1.09424	1.04314	1.07032	1.04503	1.03628	1.09137	1.07295	1.03605	1.04618	1.03739	1.025	1.01469	1.01039	1.02078	1.0138	0.989706	1.00713	1.01729	1.0149	1.00372	0.999051	1.00649	1.00816	1.00088	1.01349	0.989989	0.991478	1.00335	0.996868	1.00139	0.992804	0.989684	0.981961	0.995194	0.992414	0.987581	0.997289	0.993786	0.998902	0.990991	0.991301	0.999975	0.983646	0.985064	0.996227	0.985732	0.991642	0.998064	0.983109	0.993779	0.989842	0.990538	0.990355	0.98579	0.988356	0.984802	0.984502	0.988082	0.988259	0.990009	0.993434	0.983269	0.987423	0.987314	0.984849	0.988007	0.984491	0.995376	0.988475	0.981416	0.996682	0.987808
-0.407308	0.0487373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139607	1.01423	1.96087	2.2528	2.03981	1.7964	1.58753	1.42939	1.29375	1.22829	1.18864	1.14374	1.07865	1.06817	1.05326	1.05456	1.04803	1.0612	1.05715	1.04566	1.05654	1.02687	1.03725	1.02148	1.02736	1.00168	1.00506	1.00944	1.00589	0.99784	0.996329	0.998677	0.985921	0.998355	0.994874	0.990902	0.974134	0.99997	0.99721	0.997769	1.0118	0.982048	0.989003	0.980589	0.995196	0.989591	0.99896	0.997474	0.991296	0.993672	0.976954	0.985466	0.987202	0.992836	0.976855	0.988992	0.973807	1.00637	0.991451	0.986317	0.989302	0.998983	0.989731	0.994396	0.995015	0.982956	0.989816	0.985412	0.994017	0.979134	0.987101	0.986096	0.993817	0.997137	0.988501	0.996951	0.992754	0.977679	0.996867	0.98506	0.996862	0.978153	0.990186	0.983414	0.986207	0.983838
-0.413074	0.0491148	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119736	0.136493	1.05556	2.08112	2.22572	2.09497	1.82969	1.56286	1.51108	1.32695	1.29233	1.18409	1.09641	1.0816	1.10656	1.05299	1.07086	1.05777	1.05053	1.05663	1.05217	1.03315	1.02765	1.03872	1.0412	1.01027	1.00657	1.00912	1.00678	1.01954	0.997494	0.986517	0.989714	0.994958	0.975133	0.998587	0.979498	0.984963	0.992768	0.983032	0.979654	0.984312	0.995302	0.984455	0.977221	0.985149	0.977782	0.990997	0.989422	0.986155	0.987581	0.980444	0.985211	0.982364	0.988379	0.982787	0.977624	0.986018	0.98989	0.983165	0.985428	0.986706	0.993851	0.983893	0.981438	0.976415	0.98268	0.985942	0.977623	0.98332	0.984912	0.995876	0.991024	0.983094	0.989909	0.983692	0.980585	0.990181	0.980143	0.985857	0.979541	0.991654	0.973593	0.987103	0.992715	0.983237	0.981401
-0.425316	0.048823	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119736	0.15829	1.09599	2.10437	2.30411	2.10869	1.90833	1.71219	1.46433	1.39076	1.28146	1.20809	1.1805	1.17283	1.11363	1.13321	1.08654	1.10493	1.07264	1.10438	1.06842	1.06433	1.05744	1.04372	1.04997	1.0479	1.0354	1.02722	1.02484	1.02516	1.02409	1.02461	1.01729	1.01737	1.01185	1.00453	1.00939	1.00679	1.00726	0.997962	1.01413	0.984606	0.99073	0.992047	0.990692	1.00205	0.98586	0.988701	0.98212	0.996829	0.980272	0.988105	0.994523	0.992632	0.991638	0.985765	0.977986	0.987006	0.983975	0.994047	1.00103	0.986942	0.97811	0.988742	0.975386	0.980737	0.986669	0.986228	0.996193	0.981139	0.977318	0.986627	0.983946	0.982161	0.98298	0.985616	0.983187	0.983477	0.978865	0.982553	0.989206	0.986019	0.990936	0.989811	0.974182	0.984486	0.980222
-0.421586	0.0490329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145835	1.0869	2.08994	2.37574	2.08222	1.86356	1.61143	1.49621	1.34829	1.23225	1.22555	1.18017	1.11983	1.13138	1.06414	1.1036	1.09191	1.08254	1.06873	1.05665	1.0636	1.0687	1.05339	1.04997	1.0588	1.03141	1.01831	1.0256	1.02323	1.02374	1.01402	1.00669	1.0102	0.998984	1.01668	1.02966	1.00902	1.01417	1.014	1.02694	1.01875	0.997393	1.00507	1.00439	1.01673	1.00562	1.00782	0.999668	0.994594	0.991317	0.983356	0.999205	0.996705	0.997364	0.994465	0.993737	0.99309	0.997683	0.996456	0.991632	0.978603	0.995479	0.995177	0.982692	0.986282	0.990538	0.993993	0.996045	0.985004	0.996043	0.991886	0.985708	0.992534	0.993487	0.989295	0.985368	0.981478	0.980039	0.987375	0.987283	0.989308	0.984724	0.993351	0.983735	0.984249	0.991909
-0.40491	0.049242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119736	0.148949	1.05647	1.94403	2.18118	2.04332	1.73096	1.63947	1.46103	1.31186	1.22217	1.16482	1.13384	1.08191	1.08217	1.06468	1.06221	1.03582	1.04965	1.05229	1.04858	1.04792	1.02133	1.06035	1.0436	0.997387	1.00601	1.02609	1.00582	1.01332	1.00978	1.00316	1.00421	0.99102	1.00121	0.997612	0.995001	0.986376	0.990093	0.984735	0.98015	0.994051	0.985698	0.991773	0.980292	0.985978	0.994771	0.994844	0.983621	0.976849	0.986038	0.984642	0.981649	0.984215	0.979755	0.987347	0.985579	0.982701	0.98579	0.991596	0.987671	0.977757	0.979565	0.987138	0.972951	0.974413	0.984459	0.982152	0.978379	0.983881	0.979917	0.97111	0.984185	0.984276	0.974183	0.982452	0.977573	0.985637	0.981929	0.988842	0.976432	0.981106	0.982163	0.981371	0.982426	0.98048	0.990277
-0.417832	0.0492066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146873	1.08827	2.11759	2.25636	2.07361	1.82309	1.67401	1.47047	1.35433	1.24628	1.18773	1.15449	1.13056	1.11305	1.10553	1.04703	1.05683	1.06901	1.05457	1.05665	1.0702	1.04948	1.05364	1.05043	1.02522	1.02931	1.04479	1.00247	1.01725	1.00205	1.01882	1.01065	1.00177	1.00164	0.995803	1.00173	0.996905	1.00001	0.979072	0.999485	1.00015	0.981552	0.981173	0.981216	0.989997	0.986508	0.981484	0.98339	0.996438	0.988042	0.990021	0.990682	0.981179	0.998106	0.989091	0.981263	0.982306	0.989228	0.985595	0.995087	0.988082	0.982917	0.985851	0.990616	0.9911	0.989502	0.987205	0.98183	0.996359	0.98762	0.997435	0.988142	0.992344	0.982352	0.988696	0.98639	0.983824	0.987992	0.994417	0.990354	0.988061	0.991091	0.996938	0.985148	0.979299	0.983463
