-0.00293477	0.0169567	0.0113045	0.0140219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199809	1.09735	1.74803	1.38582	1.39123	1.52948	1.4634	1.07712	0.943201	0.907535	1.00699	0.802836	0.985857	1.19186	1.10123	0.996736	0.826149	0.798403	0.820197	0.798419	0.901737	0.928219	0.870274	0.860652	0.966679	0.908141	0.923876	0.833687	1.06747	0.967382	0.881455	0.886846	0.899243	0.846541	0.903642	0.770429	0.825996	1.00553	0.969012	0.993917	0.954434	0.867195	0.93884	0.989602	0.969073	0.969087	0.972626	0.996695	0.963771	1.00864	0.997918	0.995312	1.04081	0.954168	1.09131	1.02825	1.04685	0.985577	0.929191	1.07821	1.08721	1.12053	1.01765	1.07493	1.09891	1.03228	0.966722	1.01443	1.0233	1.03575	1.03333	1.03697	0.972868	0.954094	0.978633	0.924876	1.03315	0.950429	1.00015	0.941895	1.0113	1.01332	1.06528	1.07205	1.07791	0.976727
-0.00314739	0.0171692	0.0114461	0.0140218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174379	1.38441	1.66145	1.9777	1.36572	1.13455	1.40081	1.31676	1.22756	1.30201	1.18409	1.09372	0.876594	0.768833	0.860288	1.12116	0.943366	0.918416	1.03793	0.891498	0.977578	1.00617	0.866096	0.750276	0.939211	1.06114	0.977314	0.90632	1.0888	0.855473	0.860618	0.850887	0.794896	0.918819	0.990837	1.03692	0.860452	0.870164	1.07052	0.920733	0.971413	0.929813	0.86498	0.93133	0.898519	0.906989	0.93335	1.01952	1.02139	0.933033	0.944051	0.940533	1.01122	0.987541	0.991348	1.01408	0.997021	1.00012	1.1475	0.965748	1.0332	1.07878	1.16665	1.11318	1.04217	0.930693	0.899983	0.895634	1.01705	1.0295	1.044	0.983543	1.06364	1.06606	0.976961	0.950754	1.01798	1.00389	1.04248	0.967741	1.0365	0.948782	0.909152	0.907398	0.968206	0.933097
-0.00279476	0.0168164	0.0112109	0.0140217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067468	0.767601	1.42696	1.41005	1.36731	1.28323	1.14657	1.01762	0.998823	0.975916	0.755512	0.89868	0.917471	0.832337	0.780065	0.832056	0.948528	0.857364	1.03359	0.994887	0.871933	0.917566	0.989074	1.16834	1.18119	1.13453	1.20537	1.0924	1.12578	1.14684	1.03199	1.09469	0.905553	0.900532	0.958447	1.02418	0.876845	0.877407	0.959547	1.00665	1.03036	0.996152	0.928719	0.951602	1.07819	1.00433	0.912922	0.914443	1.01695	0.984928	1.07834	1.07352	1.09796	1.0091	0.888663	0.924156	0.98604	0.991427	1.00115	0.963949	0.924872	0.975467	1.04114	0.962501	0.948338	0.939536	1.00979	1.00946	0.98417	1.00483	0.955455	0.930235	0.965383	0.962235	0.994145	0.942373	0.976374	1.00772	1.0129	0.985734	0.942479	0.98762	1.00262	1.0197	1.01414	1.01385
-0.00273782	0.0167594	0.011173	0.0140216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139088	1.03149	1.2065	0.886582	1.06152	1.10757	1.33147	1.15338	1.40521	1.06505	0.982074	1.22247	1.05207	0.941882	0.963222	1.13157	1.16043	0.897956	0.95464	0.925151	0.899445	0.994044	0.879123	1.03382	1.10336	1.1814	1.08306	1.02249	1.0213	1.22922	1.27238	1.05631	0.97012	0.961296	0.976684	0.985022	0.87723	0.98927	0.917251	0.897126	0.933303	0.994877	1.03308	1.01816	1.03047	0.992644	1.00427	1.07323	1.06937	1.10932	0.96903	0.973126	0.995742	0.973334	0.92172	0.862642	0.89281	0.960552	0.971141	1.02463	0.951187	0.962024	0.961361	0.935367	0.994944	1.03539	1.0296	1.01703	1.04896	1.0457	1.03942	0.984618	0.992884	0.971902	0.900558	0.914942	0.921463	0.98811	0.960558	0.996747	0.931478	1.00137	1.00081	0.962814	0.946086	0.960188
-0.00339441	0.017416	0.0116107	0.0140216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111582	1.11506	1.82178	1.63847	1.42152	1.9092	1.59377	1.47708	1.12279	1.24075	0.973164	1.04169	1.17097	1.12431	1.2352	1.31167	0.886107	0.866605	0.846548	0.835184	0.996561	0.959919	0.854625	1.05594	1.15535	1.22632	1.17083	1.26416	0.975549	1.07762	0.871092	0.881152	0.881221	0.856555	0.893619	0.985334	1.04155	1.07998	1.03194	0.930343	0.914083	0.953911	0.951937	0.989074	1.10451	0.938007	1.0167	1.00861	1.04872	1.09857	0.977663	1.05388	1.06064	0.946381	0.928188	1.02929	0.902298	0.953655	0.903834	0.8944	0.935099	0.976674	0.933065	0.944	1.04589	0.999605	0.957137	0.968995	0.997979	0.968363	1.0074	0.990651	0.937154	0.972985	0.995135	0.967012	0.977027	1.04217	1.01205	1.00168	1.01099	1.02731	0.927614	0.908144	0.925216	0.948247
-0.00340521	0.0174271	0.011618	0.0140218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.293745	1.10053	1.84663	1.81771	2.00314	1.77114	1.30057	1.29032	1.20622	1.03758	1.20409	1.09255	1.07367	1.33171	1.28049	1.0602	0.852432	0.892785	1.00528	0.976991	1.04544	0.896865	1.12508	1.08862	0.999375	0.925491	1.0046	1.00247	0.944608	0.951346	1.05707	1.00047	1.00889	0.833575	0.758534	0.954328	0.954702	1.10146	1.01792	0.982896	0.994455	1.05526	1.02009	1.03114	0.948468	0.927832	1.01834	0.954963	1.00083	0.970824	1.00178	0.993099	0.928306	0.902179	0.992627	0.927817	0.908271	0.994844	0.978762	0.953038	0.977855	0.982783	0.9132	0.989453	1.03136	0.939554	0.935323	0.985215	1.00783	1.00041	0.980359	0.998684	0.953085	0.967895	1.01162	0.986894	1.01832	1.05895	1.04503	1.04079	1.07517	0.922749	0.974795	0.973849	1.01516	0.950463
-0.00308582	0.0171073	0.0114048	0.0140214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0897843	1.07918	1.66906	1.29174	1.14857	1.34465	1.29641	1.23059	1.24847	1.20893	1.10445	1.02507	1.42509	1.34311	1.29487	1.30352	1.035	1.01005	0.925292	1.1188	1.0547	1.0901	1.05954	1.01046	0.852757	1.11102	0.908105	0.87856	0.859157	0.821611	0.851138	0.895968	0.830082	0.908272	0.90522	0.961723	0.876246	0.889219	1.07151	1.04948	1.02025	0.939239	0.943183	0.867412	0.880434	1.00772	1.03564	1.02965	1.00041	0.899438	0.939958	0.878502	0.984832	1.14063	1.0633	0.973331	1.01402	0.986836	0.998865	1.03271	1.06459	1.0679	1.08419	1.07367	1.03639	1.00632	1.03483	0.938625	0.942888	1.02942	0.920278	0.933191	0.954996	0.907843	0.93908	0.984605	0.947239	0.969061	1.07945	1.04546	1.03352	0.942306	0.924027	0.990258	0.998358	1.01921
-0.00318187	0.0172034	0.0114689	0.0140215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0736958	1.17139	1.74482	1.58965	1.26432	1.19741	1.49742	1.48393	1.19458	1.15062	1.187	1.33828	1.08595	0.862213	0.726045	1.04302	1.02726	1.03315	0.910308	0.840923	1.03618	1.48539	1.19767	1.07737	1.15616	1.03036	0.926472	0.951889	0.996458	0.895391	0.882777	0.79832	0.73669	0.867392	0.929815	0.877748	0.889686	0.91774	0.995705	0.984841	1.06722	1.02705	0.932788	0.852423	0.983427	1.03159	0.982229	0.982236	1.003	1.00594	1.00466	0.902623	0.976415	0.989314	0.958197	1.02248	1.00306	1.09206	1.04715	0.981973	1.02588	1.05804	1.043	1.02844	1.01299	0.966911	0.968996	0.945116	0.999919	0.93716	0.935933	0.917109	0.908282	0.983279	1.0843	1.05727	1.04404	1.04725	0.988932	1.02378	0.970178	0.917579	0.943825	1.04061	1.04226	1.06324
-0.00305258	0.017074	0.0113827	0.0140214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154138	0.959728	1.9288	1.52729	1.36604	1.30762	1.2063	1.02801	0.845755	0.990541	0.941162	1.09977	1.26702	1.21365	1.18212	1.16556	1.19141	1.46403	1.34691	0.894903	0.945481	0.970052	1.06896	1.09638	0.922495	1.04393	0.854002	0.959178	0.917776	0.828995	0.919213	1.0785	1.00344	0.957571	0.885591	0.950496	0.951663	0.91844	0.922162	0.955628	0.938264	1.00926	0.970607	0.852159	1.00167	0.98845	0.948739	0.950172	1.1389	1.04822	1.00794	0.957376	1.08004	0.947148	1.03529	1.03191	0.98235	0.953463	0.94433	1.02059	1.04116	1.01457	1.03978	0.97635	0.935992	0.977067	0.971287	0.973974	0.989382	1.07608	1.0638	1.04902	1.03203	1.01735	0.946034	0.985818	0.958274	0.939047	0.927949	1.00892	0.976534	0.989009	0.895742	0.976995	1.02393	1.02258
-0.00303954	0.0170605	0.0113737	0.014021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105354	1.10008	1.48708	1.24898	1.1677	1.28265	1.4086	1.37367	1.26119	1.28007	1.38265	1.05428	1.08036	1.03223	1.02383	0.991218	0.96695	1.18759	0.847478	0.875645	0.902654	0.996989	1.21324	1.17789	0.993263	1.00986	0.94617	1.02528	1.00135	0.880393	1.06325	0.972209	1.09259	0.965215	0.867168	0.937844	0.941904	0.96116	1.03986	1.03003	1.12165	1.07805	0.95857	1.04962	1.02084	0.93329	1.14059	1.07442	1.01362	1.09957	1.09576	1.09612	1.0287	1.0062	1.02185	0.963319	0.968228	1.04103	0.965886	0.964657	0.931028	0.936421	0.952818	1.04063	1.03347	1.00427	0.927911	0.988025	0.940851	0.938115	0.919727	0.924874	0.992869	1.00549	0.955219	0.974152	0.946599	0.957157	0.977718	0.976981	0.971376	1.0018	0.989518	1.02517	0.986241	0.965227
