-5.53981	1.00528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100876	0.0213065	0.151983	0.49281	1.13392	1.74975	2.2314	2.53129	2.53426	2.38621	2.25945	2.06041	1.84468	1.65283	1.476	1.32212	1.19521	1.05821	0.956617	0.880346	0.813278	0.757551	0.715346	0.707882	0.670652	0.646109	0.64795	0.642404	0.657669	0.664136	0.689278	0.706507	0.734736	0.771657	0.802053	0.836246	0.872605	0.920751	0.95895	1.00962	1.04295	1.10052	1.1274	1.1592	1.1862	1.21551	1.21922	1.24047	1.21377	1.20937	1.19054	1.15326	1.13778	1.11021	1.07773	1.06428	1.02525	0.994472	0.969285	0.956391	0.922836	0.915209	0.908331	0.895168	0.900172	0.894253
-5.47979	1.31372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00238434	0.0241647	0.159274	0.541245	1.17987	1.86357	2.30879	2.55107	2.55282	2.40426	2.21568	1.99182	1.75507	1.57678	1.41052	1.26051	1.14196	1.00828	0.946122	0.874244	0.82456	0.76882	0.72728	0.701807	0.691958	0.686963	0.675029	0.677181	0.665186	0.678023	0.69471	0.711035	0.730417	0.788308	0.813383	0.844924	0.885475	0.933627	0.980112	1.01826	1.04799	1.09483	1.12382	1.16229	1.1751	1.19914	1.21788	1.2079	1.20811	1.19793	1.19147	1.15335	1.14947	1.11465	1.08005	1.03753	1.02064	0.99751	0.980703	0.947439	0.933373	0.919661	0.908776	0.884547	0.886288	0.887384
-5.46378	1.38577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00146728	0.024771	0.168615	0.556847	1.18281	1.85245	2.35817	2.56077	2.53457	2.40028	2.20107	1.96029	1.77547	1.57228	1.3914	1.2467	1.12398	0.994044	0.929766	0.878554	0.826618	0.771478	0.750429	0.721319	0.698146	0.676018	0.68666	0.662693	0.675554	0.679837	0.691115	0.706227	0.74851	0.768662	0.822479	0.847749	0.891119	0.91742	0.976	1.01432	1.05352	1.09393	1.13016	1.16763	1.18888	1.20083	1.23026	1.21046	1.21218	1.21075	1.18337	1.15187	1.13107	1.09933	1.07728	1.02534	1.01336	0.992386	0.9688	0.955805	0.929156	0.917698	0.902458	0.889599	0.874238	0.883999
-5.46286	1.39057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017424	0.0231254	0.158701	0.553742	1.21315	1.86987	2.36256	2.55069	2.54653	2.41822	2.18503	1.95623	1.73518	1.54233	1.38143	1.23908	1.12702	1.03623	0.932142	0.880232	0.827831	0.771761	0.730118	0.715344	0.688609	0.678639	0.67649	0.667051	0.680947	0.690016	0.711581	0.724622	0.747375	0.786032	0.81978	0.856924	0.898125	0.937641	0.973736	1.02725	1.05601	1.10142	1.12461	1.15538	1.18089	1.18817	1.21368	1.19907	1.20521	1.1922	1.1721	1.15541	1.12604	1.09549	1.06436	1.04508	1.00705	0.993872	0.970344	0.946552	0.939045	0.913521	0.899657	0.900749	0.890169	0.89132
-5.44762	1.4792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000733642	0.0219994	0.172629	0.570818	1.23495	1.87575	2.37561	2.52521	2.55493	2.41055	2.20653	1.97748	1.76229	1.51297	1.35423	1.22095	1.11067	1.00865	0.923944	0.851896	0.813535	0.772647	0.74147	0.716004	0.707045	0.684188	0.687674	0.683732	0.678907	0.696783	0.707934	0.742789	0.774749	0.781719	0.825642	0.864698	0.902188	0.927541	0.973612	1.01717	1.03829	1.08738	1.12886	1.15934	1.18	1.21579	1.2039	1.1949	1.20581	1.19688	1.18713	1.14871	1.11559	1.09437	1.05888	1.01689	0.995779	0.9688	0.949025	0.939248	0.923667	0.921804	0.908542	0.900393	0.894141	0.894165
-5.44041	1.49082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017424	0.025204	0.173285	0.567481	1.23407	1.891	2.35045	2.57249	2.51263	2.38621	2.1895	1.95676	1.73049	1.53967	1.37242	1.23971	1.10622	1.00351	0.925845	0.868142	0.820885	0.770698	0.729878	0.723102	0.710299	0.694209	0.683707	0.691236	0.680416	0.696242	0.717143	0.739277	0.767911	0.800335	0.832575	0.869986	0.899706	0.927947	0.970434	1.01289	1.05407	1.08543	1.11358	1.15035	1.18344	1.18437	1.19312	1.20678	1.19667	1.18047	1.16461	1.13984	1.11419	1.09034	1.07088	1.03895	1.01157	0.981291	0.968711	0.966143	0.942137	0.935257	0.916982	0.904251	0.898619	0.898355
-5.44155	1.52308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291784	0.00100876	0.0253773	0.158373	0.586575	1.25299	1.92038	2.34812	2.56577	2.52949	2.37629	2.18117	1.9672	1.74689	1.54848	1.36867	1.24127	1.12612	1.0124	0.946399	0.858646	0.806773	0.759535	0.72003	0.706991	0.678179	0.664455	0.653259	0.66024	0.670468	0.693021	0.709324	0.743272	0.753422	0.801532	0.834483	0.868924	0.9218	0.949897	1.00653	1.04015	1.0862	1.11294	1.14956	1.1751	1.19113	1.19859	1.19731	1.19784	1.18439	1.17167	1.15702	1.13033	1.09873	1.08195	1.04786	1.02591	0.998831	0.982725	0.958925	0.937025	0.923252	0.914108	0.904533	0.89278	0.887075	0.880052
-5.48247	1.33209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00146728	0.0218262	0.153457	0.544738	1.18303	1.86735	2.34859	2.56051	2.5707	2.43293	2.22698	1.97305	1.7372	1.57905	1.37688	1.22639	1.11966	1.0138	0.94327	0.878516	0.823421	0.783278	0.748138	0.720593	0.689343	0.682246	0.678101	0.66076	0.67139	0.675776	0.681249	0.703148	0.736292	0.770076	0.801774	0.846483	0.881609	0.94016	0.974173	1.03223	1.06575	1.09303	1.15566	1.16422	1.18709	1.21721	1.21719	1.24099	1.22445	1.19995	1.17668	1.14822	1.12373	1.10318	1.06475	1.03556	1.0007	0.985476	0.955506	0.938848	0.925745	0.91248	0.905494	0.892298	0.879301	0.88594
-5.45736	1.39834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155899	0.0297079	0.170253	0.562125	1.21352	1.83146	2.30513	2.58548	2.53807	2.39532	2.21237	1.97205	1.73922	1.53507	1.3902	1.25076	1.13139	1.03339	0.941409	0.876838	0.821069	0.762016	0.746565	0.709071	0.708481	0.687087	0.672733	0.679115	0.675917	0.69118	0.704155	0.72162	0.743573	0.772903	0.797121	0.836585	0.895401	0.944837	0.961712	1.0178	1.0459	1.0878	1.1369	1.17007	1.19742	1.21398	1.22079	1.22269	1.21258	1.20043	1.1846	1.16076	1.13011	1.09516	1.06081	1.0429	1.01668	0.968383	0.95483	0.933404	0.933593	0.908123	0.895132	0.887877	0.882024	0.875983
-5.44838	1.50854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100876	0.024771	0.177217	0.567093	1.2119	1.90744	2.36829	2.58193	2.56768	2.40709	2.1944	1.93756	1.72993	1.54625	1.37015	1.23557	1.11872	1.01977	0.921607	0.850638	0.804531	0.768182	0.726527	0.720725	0.696009	0.685206	0.686451	0.678797	0.687598	0.699626	0.704418	0.736046	0.749497	0.776017	0.811335	0.85715	0.888879	0.937726	0.971369	1.01515	1.05574	1.096	1.13416	1.17694	1.19742	1.22018	1.21495	1.22025	1.19496	1.19054	1.16641	1.14881	1.1213	1.08287	1.06387	1.02719	1.00492	0.988175	0.955353	0.931619	0.927408	0.911535	0.903642	0.89131	0.888527	0.890967
-5.47006	1.357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100876	0.0233852	0.175251	0.544195	1.17913	1.84588	2.33601	2.555	2.56877	2.4368	2.18514	1.98771	1.76502	1.54069	1.39762	1.25009	1.11414	1.01524	0.938359	0.875465	0.817724	0.770025	0.729502	0.714485	0.696838	0.67204	0.661818	0.652217	0.669797	0.681245	0.693188	0.724113	0.764135	0.795088	0.820804	0.8588	0.89505	0.950153	0.986591	1.02461	1.06488	1.10021	1.12379	1.16253	1.17012	1.19277	1.21144	1.20702	1.21824	1.19738	1.17503	1.15044	1.13002	1.08282	1.06513	1.03347	1.01285	0.994811	0.974196	0.955929	0.92995	0.914694	0.908296	0.89224	0.882688	0.88337
-5.4619	1.40026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128387	0.0226057	0.154522	0.577571	1.20012	1.84979	2.35697	2.56824	2.54315	2.43616	2.20372	1.95164	1.73175	1.55075	1.36904	1.23957	1.11607	1.02734	0.937686	0.860782	0.79979	0.768572	0.731007	0.702336	0.697094	0.687981	0.697873	0.691727	0.686033	0.699301	0.709036	0.72821	0.766727	0.797963	0.820245	0.845896	0.880269	0.943043	0.975211	1.00671	1.03637	1.0697	1.10909	1.16343	1.19433	1.2227	1.22647	1.2275	1.21261	1.19755	1.16702	1.14566	1.11486	1.10105	1.0526	1.02983	1.00011	0.981838	0.96598	0.951459	0.930219	0.91807	0.918939	0.904791	0.891092	0.89089
-5.45656	1.44288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201751	0.0256371	0.178119	0.569266	1.20896	1.86616	2.35118	2.5422	2.51831	2.42024	2.19655	1.97437	1.76042	1.55225	1.39502	1.24826	1.13601	1.02392	0.939627	0.853765	0.832535	0.776722	0.732511	0.704218	0.676233	0.672318	0.687286	0.660586	0.671809	0.686334	0.707829	0.714139	0.755076	0.774388	0.822967	0.85889	0.897466	0.946459	0.980693	1.01075	1.0697	1.09818	1.13761	1.16153	1.19848	1.19152	1.20821	1.20479	1.20527	1.18991	1.16794	1.14728	1.11847	1.1031	1.07228	1.03943	1.015	0.988905	0.96186	0.933629	0.92995	0.917375	0.89886	0.893905	0.874621	0.889964
-5.45335	1.44848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017424	0.0255505	0.175005	0.574855	1.22155	1.85749	2.33814	2.52458	2.56732	2.39988	2.20901	1.9702	1.75113	1.54509	1.3844	1.2365	1.12963	1.01376	0.928577	0.853765	0.815446	0.781365	0.735521	0.715872	0.704462	0.69646	0.682007	0.68177	0.698552	0.699734	0.715516	0.724902	0.7376	0.771154	0.794027	0.839772	0.879391	0.923762	0.965824	1.01135	1.04374	1.09994	1.13488	1.16213	1.18066	1.21292	1.21451	1.22744	1.22915	1.21202	1.17944	1.14448	1.12369	1.09376	1.06868	1.03102	1.01532	0.987823	0.970611	0.947938	0.930354	0.917435	0.907053	0.888451	0.884398	0.887174
