14.9144	20.2496
13.663	18.9274
12.4898	17.4912
12.2372	16.1721
11.3631	14.9648
10.7089	14.0276
10.2105	13.2436
9.57175	12.5237
9.15496	11.7542
8.75649	10.992
8.49751	10.388
8.30189	9.95088
7.83489	9.61755
7.51659	9.33569
7.4792	9.07574
7.40944	8.77828
7.09037	8.45665
6.95766	8.108
6.72592	7.81411
6.57838	7.55393
6.50024	7.313
6.27582	7.09722
6.24855	6.90072
6.13185	6.74375
6.12423	6.59704
5.97538	6.47511
5.93052	6.38341
5.75139	6.31968
5.75139	6.29172
5.74376	6.25891
5.56716	6.12988
5.56716	6.03766
5.56716	5.99948
5.56716	6.04036
5.53076	6.1141
5.51123	6.17011
5.51123	6.24147
5.51123	6.16305
5.47483	6.15902
5.47483	6.23418
5.47483	6.21945
5.47483	6.20833
5.47483	6.09255
5.47483	5.98799
5.47483	5.88288
5.4672	5.76283
5.4672	5.65862
5.4672	5.62826
5.4672	5.55035
5.4672	5.52328
5.4672	5.50822
5.4672	5.484
5.4672	5.49001
5.4672	5.47607
5.4672	5.48109
5.4672	5.4769
5.4672	5.48104
5.4672	5.47903
5.4672	5.47048
5.4672	5.47416
5.4672	5.47438
5.4672	5.47162
5.4672	5.47164
5.4672	5.47137
5.4672	5.47391
5.4672	5.48024
5.4672	5.47715
5.4672	5.47793
5.4672	5.48163
5.4672	5.48444
5.4672	5.47924
5.4672	5.4826
5.4672	5.4743
5.4672	5.47129
5.4672	5.47518
5.4672	5.47442
5.4672	5.47726
5.4672	5.48327
5.4672	5.48025
5.4672	5.47668
5.4672	5.47212
5.4672	5.47548
5.4672	5.47405
5.4672	5.4718
5.4672	5.47795
5.4672	5.47703
5.4672	5.47965
5.4672	5.48275
5.4672	5.47428
5.4672	5.47406
5.4672	5.47624
5.4672	5.47563
5.4672	5.48081
5.4672	5.48743
5.4672	5.47934
5.4672	5.47571
5.4672	5.47209
5.4672	5.47051
5.4672	5.47004
5.4672	5.47701
5.4672	5.47388
5.4672	5.47304
5.4672	5.47195
5.4672	5.47482
5.4672	5.47967
5.4672	5.47571
5.4672	5.49064
5.4672	5.48534
5.4672	5.48815
5.4672	5.47904
5.4672	5.47371
5.4672	5.47342
5.4672	5.48639
5.4672	5.47859
5.4672	5.4829
5.4672	5.47571
5.4672	5.47943
5.4672	5.48425
5.4672	5.4784
5.4672	5.48169
5.4672	5.47887
5.4672	5.47723
5.4672	5.4808
5.4672	5.47633
5.4672	5.47268
5.4672	5.47513
5.4672	5.47329
5.4672	5.47215
5.4672	5.47712
5.4672	5.47262
5.4672	5.48289
5.4672	5.48638
5.4672	5.48445
5.4672	5.48454
5.4672	5.48032
5.4672	5.4784
5.4672	5.47868
5.4672	5.47493
5.4672	5.47909
5.4672	5.48063
5.4672	5.4761
5.4672	5.47433
5.4672	5.47922
5.4672	5.4804
5.4672	5.47563
5.4672	5.48309
5.4672	5.48491
5.4672	5.48165
5.4672	5.47348
5.4672	5.4698
5.4672	5.46964
5.4672	5.47251
5.4672	5.47212
5.4672	5.47373
5.4672	5.4791
5.4672	5.47805
5.4672	5.47638
5.4672	5.47636
5.4672	5.48477
5.4672	5.48164
5.4672	5.47866
5.4672	5.47829
5.4672	5.47598
5.4672	5.47256
5.4672	5.47684
5.4672	5.47649
5.4672	5.47511
5.4672	5.47933
5.4672	5.47196
5.4672	5.47263
5.4672	5.48123
5.4672	5.4771
5.4672	5.47842
5.4672	5.47946
5.4672	5.47645
5.4672	5.4757
5.4672	5.47591
5.4672	5.48086
5.4672	5.4758
5.4672	5.47955
5.4672	5.4852
5.4672	5.48015
5.4672	5.47863
5.4672	5.47381
5.4672	5.47889
5.4672	5.47924
5.4672	5.48005
5.4672	5.47693
