-7.19968	0.617686	0.411791	-6.58199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00773224	0.194107	1.16847	3.09024	5.22422	6.24084	6.21935	4.55074	2.74257	1.40109	0.611992	0.281777	0.0827184	0.0140385	0.00322483	0.00636015	0.00168378	0.00306204	0.0194557	0.0779258	0.205486	0.342094	0.565326	0.939092	1.10581	1.24744	1.17065	0.905738	0.666416	0.419611	0.193921	0.0733708	0.0410789	0.0407309	0.121218	0.328878	0.86596	1.54087	2.45669	3.22702	3.54899	3.23706	2.50359	1.74956	0.944838	0.41815	0.174668	0.116918	0.205664	0.386495	0.699849	1.07063	1.32259	1.3085	1.14229	0.818306	0.523113	0.321786	0.261611
-7.19475	0.613038	0.408692	-6.58171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0219925	0.267954	1.05593	3.00365	5.28675	6.58295	5.93023	4.42786	2.91176	1.43469	0.586269	0.230927	0.0747478	0.0247328	0.00499671	0.000923247	0	0.00350859	0.0205041	0.0799537	0.168112	0.338406	0.571959	0.839125	1.16415	1.32278	1.22477	0.93526	0.687614	0.362641	0.157217	0.0695496	0.0211759	0.0370728	0.112236	0.311793	0.770055	1.55161	2.53151	3.27831	3.53289	3.38849	2.58702	1.6436	0.843195	0.401387	0.18529	0.120862	0.19464	0.403448	0.697776	1.04787	1.28376	1.3344	1.18491	0.8248	0.535147	0.29061	0.240055
-7.19926	0.616915	0.411276	-6.58234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0203447	0.192354	1.08616	3.16653	5.24157	6.4465	5.95104	4.48062	2.82521	1.46079	0.658292	0.202808	0.0755868	0.020433	0.0122969	0	0.00359867	0.00236033	0.0331457	0.0569905	0.153451	0.356933	0.617357	0.902175	1.14675	1.25435	1.17424	0.948194	0.630981	0.38871	0.189245	0.08174	0.0294604	0.0429533	0.12116	0.344061	0.797462	1.51391	2.46099	3.25946	3.58012	3.39383	2.54517	1.59722	0.920559	0.430405	0.172686	0.114005	0.182579	0.395985	0.694881	1.06945	1.34598	1.32448	1.12778	0.81636	0.539671	0.303639	0.247299
-7.1912	0.609593	0.406396	-6.58161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000865115	0.0344148	0.185404	1.11281	3.15011	5.31206	6.36068	6.00933	4.45162	2.71722	1.46576	0.644258	0.269461	0.093511	0.0325973	0.000389814	0	0	0.00392324	0.0203499	0.0629848	0.185284	0.377723	0.681353	0.895642	1.05844	1.22041	1.18364	0.907111	0.660631	0.388161	0.18427	0.0886971	0.0493836	0.0471621	0.127595	0.371256	0.820925	1.60326	2.41177	3.24713	3.4981	3.2189	2.59024	1.67499	0.910464	0.443447	0.20843	0.115329	0.205555	0.421734	0.701022	1.04994	1.31566	1.31944	1.08221	0.818036	0.543196	0.345222	0.275878
-7.19513	0.613034	0.40869	-6.5821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0235136	0.196101	1.1597	3.0171	5.27215	6.47154	5.94901	4.59334	2.8203	1.36539	0.655411	0.235639	0.0618195	0.02058	0.00308308	0.00410332	0.00194791	0.00363618	0.0177599	0.0481333	0.118588	0.300792	0.585061	0.962943	1.19023	1.29511	1.24485	1.00186	0.585603	0.358336	0.173615	0.0625303	0.0215194	0.0300319	0.0899079	0.293924	0.757315	1.49597	2.52811	3.37593	3.64561	3.34472	2.55422	1.58797	0.894487	0.412023	0.171546	0.0865353	0.171037	0.39949	0.740802	1.06166	1.30169	1.32665	1.15646	0.840706	0.510654	0.307059	0.217221
-7.19474	0.611284	0.407523	-6.58345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019901	0.179784	1.13369	3.07735	5.33521	6.5718	5.96236	4.35668	2.70434	1.46495	0.67957	0.264193	0.0807734	0.018522	0	0	0	0	0.00776996	0.0345045	0.108919	0.351623	0.666112	0.937807	1.15006	1.28351	1.21976	0.949985	0.654439	0.339163	0.176434	0.0704426	0.0156395	0.0351257	0.111528	0.306439	0.748065	1.57125	2.56527	3.22869	3.66484	3.32109	2.54218	1.60554	0.884363	0.420601	0.187699	0.103943	0.17007	0.386535	0.664463	1.09648	1.3296	1.37583	1.13952	0.836791	0.503787	0.276007	0.207926
-7.20283	0.618631	0.412421	-6.5842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0209151	0.231997	1.09342	2.92896	5.32914	6.44423	6.13928	4.53496	2.78796	1.41936	0.630265	0.207283	0.0599127	0.017052	0.00223257	0	0	0	0.0110691	0.0433319	0.130276	0.309008	0.586983	0.869194	1.22191	1.36679	1.29176	0.963385	0.617399	0.328314	0.159288	0.0545349	0.0126288	0.0146324	0.0822672	0.260107	0.737796	1.53983	2.54598	3.30649	3.73881	3.38433	2.57046	1.65583	0.873328	0.371567	0.143444	0.0658666	0.136069	0.362758	0.674933	1.07117	1.39049	1.42115	1.1629	0.835338	0.509551	0.256678	0.166965
-7.1966	0.612739	0.408493	-6.58386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00830265	0.251577	1.13127	2.95409	5.40375	6.35452	6.15679	4.41338	2.77264	1.45211	0.631623	0.236471	0.0575863	0.0233363	0.00513846	0	0.00742845	0.00768701	0.0281199	0.0498928	0.126034	0.29716	0.563567	0.856258	1.19937	1.39745	1.25599	0.983927	0.649942	0.326623	0.134092	0.0594983	0.0258031	0.0282028	0.100708	0.302877	0.713534	1.49018	2.48629	3.41925	3.67478	3.38717	2.55696	1.6315	0.8651	0.382188	0.174811	0.0774483	0.146971	0.345872	0.665559	1.06947	1.38876	1.43435	1.17686	0.852651	0.479145	0.25112	0.188664
-7.19524	0.611327	0.407552	-6.58391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00488018	0.21979	1.05829	3.11081	5.49402	6.39481	6.06865	4.3002	2.74827	1.38542	0.666441	0.234174	0.110444	0.0350228	0.016195	0.0072834	0.00148569	0.00542237	0.0147691	0.055738	0.114836	0.29797	0.61086	0.90577	1.18843	1.38508	1.25992	0.885825	0.606258	0.355898	0.183736	0.0686359	0.0316831	0.0291469	0.11463	0.30187	0.764748	1.50525	2.51137	3.33159	3.69008	3.38736	2.43007	1.65068	0.849302	0.410024	0.188127	0.0986326	0.147993	0.363438	0.740554	1.10803	1.31994	1.38798	1.15483	0.82705	0.481637	0.289125	0.23506
-7.19799	0.613666	0.409111	-6.58432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00179678	0.0240206	0.247589	1.05904	3.02702	5.29308	6.37053	6.08993	4.66221	2.7999	1.35529	0.553138	0.257144	0.0795149	0.0259088	0.00201995	0	0.0038628	0.00500772	0.0127958	0.0537399	0.106466	0.279108	0.584113	0.94329	1.20486	1.33273	1.30182	0.957197	0.607366	0.326381	0.177266	0.058273	0.0156597	0.0247414	0.0995019	0.278778	0.742994	1.45283	2.4561	3.39321	3.83057	3.47091	2.46863	1.5782	0.822573	0.394501	0.160125	0.0910787	0.14584	0.356441	0.692874	1.10828	1.34495	1.42385	1.20992	0.821893	0.460956	0.263034	0.201862
