1	1.43318	1.75043	2.02237	2.2561	2.45153	2.64348	2.85237	3.04467	3.20281	3.34813	3.45543	3.58776	3.71133	3.83223	3.97467	4.09121	4.21545	4.33082	4.43351	4.54621	4.62645	4.75794	4.85036	4.92687	5.03389	5.11116	5.19615	5.29471	5.42863	5.51996	5.62103	5.74491	5.82546	5.91016	6.01398	6.11441	6.17284	6.26099	6.33861	6.44733	6.52273	6.61272	6.69537	6.72309	6.77864	6.82774	6.90522	6.98684	7.0406	7.10943	7.16282	7.22066	7.3	7.39473	7.46673	7.57733	7.62994	7.71246	7.73964	7.83952	7.87718	7.97107	8.02633	8.08888	8.15009	8.20804	8.28251	8.32586	8.36971	8.4176	8.48057	8.54049	8.59034	8.62948	8.70586	8.78465	8.80738	8.87356	8.95299	9.00644	9.03117	9.0879	9.15773	9.2063	9.24392	9.3101	9.34355	9.40457	9.46562	9.51798	9.55133	9.59906	9.62756	9.67802	9.67233	9.71638	9.7853	9.8514	9.9003	
1	1.43178	1.751	2.03765	2.26672	2.45112	2.63021	2.80891	2.99099	3.12666	3.26527	3.43103	3.57799	3.69405	3.81549	3.95044	4.10609	4.25182	4.37333	4.49132	4.57799	4.68487	4.74763	4.87011	4.97514	5.07543	5.15364	5.23011	5.3162	5.40204	5.46699	5.58265	5.68999	5.80396	5.91253	6.01714	6.10492	6.20081	6.30761	6.38389	6.44236	6.52319	6.58316	6.63054	6.71208	6.80088	6.87939	6.95054	7.0305	7.11224	7.14955	7.22814	7.27393	7.35649	7.42402	7.47623	7.54506	7.59895	7.67255	7.72981	7.81793	7.85735	7.93625	7.99812	8.07713	8.14052	8.18438	8.26438	8.33211	8.3709	8.41724	8.46782	8.5557	8.63574	8.72112	8.8042	8.84127	8.89067	8.95411	9.00278	9.04931	9.08559	9.15314	9.22085	9.25289	9.3322	9.38477	9.42613	9.5	9.53079	9.54819	9.58447	9.6682	9.71185	9.76924	9.81703	9.87887	9.94193	9.97547	9.98739	
1	1.41563	1.7193	2.00449	2.23562	2.44336	2.64575	2.8309	3.00832	3.15816	3.32506	3.45774	3.57994	3.73952	3.90308	4.04129	4.1876	4.29791	4.46139	4.56727	4.68466	4.79312	4.86045	4.97132	5.06577	5.16527	5.2684	5.37606	5.46992	5.57512	5.65615	5.70246	5.80724	5.87946	5.94458	6.02279	6.08342	6.16377	6.22977	6.29238	6.36475	6.41342	6.47873	6.56628	6.66978	6.74744	6.82408	6.89783	6.97395	7.03278	7.08774	7.14885	7.22523	7.30027	7.35105	7.40527	7.48986	7.54533	7.61564	7.67463	7.75242	7.82585	7.88175	7.94418	7.97559	8.04475	8.11295	8.18719	8.20756	8.25881	8.30915	8.34949	8.43908	8.51669	8.58184	8.66072	8.74517	8.77451	8.82938	8.88459	8.93129	8.97697	9.05561	9.13937	9.17845	9.22908	9.30967	9.39021	9.43557	9.49105	9.55939	9.61915	9.66551	9.71607	9.78223	9.82609	9.85272	9.92875	9.97838	10.013	
1	1.41492	1.73551	2.02682	2.26451	2.45112	2.66421	2.85096	3.01662	3.16481	3.33916	3.51653	3.69297	3.81497	3.937	4.08289	4.20024	4.34258	4.44972	4.57734	4.71169	4.78581	4.92057	5.03071	5.17223	5.27636	5.37047	5.46864	5.55266	5.64695	5.72014	5.78481	5.85081	5.93431	6.0339	6.10442	6.19355	6.27567	6.34255	6.41077	6.49477	6.52947	6.60273	6.69612	6.75189	6.80573	6.86775	6.95284	7.0484	7.09154	7.17997	7.24072	7.31574	7.37197	7.44406	7.4956	7.55315	7.6399	7.73486	7.76286	7.81319	7.86499	7.92591	7.96517	8.03816	8.12465	8.20085	8.23784	8.31108	8.34769	8.41344	8.47868	8.50129	8.57263	8.64315	8.73281	8.76162	8.83391	8.87029	8.89595	8.92984	9.02718	9.08691	9.11658	9.16592	9.25127	9.27459	9.31579	9.35211	9.40181	9.44712	9.48103	9.52754	9.59427	9.62902	9.67977	9.73119	9.77487	9.84551	9.88089	
1	1.40784	1.74528	1.9985	2.26495	2.49359	2.65744	2.8471	3.00699	3.16133	3.32445	3.4808	3.60028	3.72827	3.85876	3.9555	4.10146	4.20309	4.34626	4.48665	4.58737	4.687	4.77389	4.86826	4.95702	5.07208	5.15868	5.27124	5.35761	5.45326	5.54184	5.62032	5.69789	5.80172	5.89271	5.999	6.09048	6.17252	6.25732	6.35752	6.4707	6.54752	6.58468	6.65567	6.76151	6.80544	6.90927	6.95011	7.00086	7.09775	7.15668	7.205	7.25865	7.32202	7.3778	7.42994	7.52542	7.58762	7.65807	7.72994	7.8082	7.85099	7.91088	7.99675	8.06151	8.14911	8.20817	8.3219	8.40095	8.47715	8.5467	8.57706	8.62983	8.70896	8.73522	8.77531	8.84636	8.88212	8.93107	9.00189	9.07469	9.11427	9.1851	9.22724	9.29677	9.31901	9.39138	9.42953	9.50305	9.55175	9.59594	9.63245	9.6713	9.70763	9.78233	9.83809	9.90192	9.92794	9.9959	10.0568	
1	1.41351	1.74241	2.004	2.2561	2.45071	2.62907	2.81354	3.00865	3.14738	3.28573	3.45427	3.61109	3.75713	3.86109	3.98598	4.1078	4.22185	4.3435	4.44365	4.54511	4.63012	4.71847	4.83611	4.93943	5.06873	5.16449	5.26859	5.34677	5.45381	5.52322	5.61712	5.70175	5.80259	5.89695	5.9597	6.0397	6.1327	6.21498	6.28458	6.35216	6.44934	6.58225	6.65117	6.70492	6.7621	6.83901	6.90058	6.97696	7.06371	7.13667	7.20999	7.29836	7.3717	7.43425	7.49053	7.56135	7.64317	7.69714	7.75951	7.83007	7.89151	7.94745	8.004	8.05953	8.11529	8.19597	8.25191	8.29096	8.35667	8.40547	8.43813	8.48363	8.54389	8.58988	8.64731	8.7008	8.755	8.82848	8.89157	8.937	9.03161	9.1134	9.14658	9.17943	9.23168	9.25635	9.29118	9.34762	9.39638	9.4504	9.48873	9.5288	9.59698	9.64635	9.7067	9.74905	9.77712	9.82059	9.88463	
1	1.41421	1.73954	2.01246	2.23294	2.47144	2.66233	2.83549	3.01397	3.19061	3.31723	3.44935	3.60694	3.75739	3.90922	4.02492	4.12941	4.26333	4.37333	4.48776	4.61758	4.7102	4.80062	4.92727	5.01956	5.13147	5.23316	5.32109	5.40111	5.53949	5.64482	5.69544	5.77252	5.84192	5.92419	5.98415	6.0803	6.15467	6.21997	6.26323	6.30936	6.36883	6.44391	6.508	6.59227	6.65928	6.69104	6.74329	6.82847	6.8897	6.94104	6.98556	7.06045	7.10141	7.18624	7.28025	7.34357	7.4228	7.51079	7.58142	7.6201	7.67216	7.72593	7.75938	7.81882	7.87845	7.92956	8.00375	8.05965	8.1324	8.19988	8.27973	8.33067	8.39119	8.47903	8.50329	8.53768	8.58685	8.66141	8.71413	8.7876	8.87435	8.93655	9.00178	9.05251	9.07315	9.12623	9.15827	9.23883	9.28924	9.34505	9.40617	9.46647	9.53048	9.59833	9.65091	9.69423	9.75838	9.79653	9.84327	
1	1.42197	1.73551	1.98997	2.23069	2.44295	2.62717	2.82312	3.00633	3.16101	3.33107	3.47505	3.58441	3.74166	3.86911	3.99274	4.13183	4.24759	4.37858	4.48687	4.59804	4.70468	4.78456	4.90551	4.98357	5.08409	5.17011	5.25814	5.36172	5.44922	5.55284	5.6116	5.70421	5.79879	5.89288	5.98298	6.02362	6.06927	6.1623	6.25859	6.3539	6.42246	6.46467	6.53881	6.61151	6.66198	6.73751	6.76831	6.84383	6.88302	6.95155	7.02595	7.09606	7.13204	7.20625	7.28066	7.3535	7.4108	7.49627	7.56267	7.65376	7.69259	7.77264	7.81934	7.85557	7.90582	7.993	8.03915	8.09197	8.16517	8.20439	8.28444	8.31805	8.38117	8.43682	8.48434	8.55523	8.63435	8.6824	8.7288	8.78567	8.8572	8.90943	8.96471	9.003	9.02031	9.07216	9.13751	9.17442	9.20185	9.26952	9.32363	9.40776	9.47913	9.54882	9.59271	9.66468	9.71761	9.76729	9.79142	
1	1.42056	1.76635	2.04499	2.26848	2.47103	2.66421	2.84289	3.02126	3.20031	3.36957	3.50742	3.65486	3.75979	3.90051	4.03559	4.17947	4.29744	4.42854	4.5215	4.60695	4.70213	4.81144	4.955	5.03508	5.14296	5.26213	5.34453	5.45674	5.51525	5.60428	5.71507	5.80672	5.89508	5.93734	6.03258	6.15614	6.24772	6.35043	6.43739	6.52043	6.61861	6.67053	6.72146	6.78675	6.88927	6.98212	7.06442	7.11112	7.18805	7.25865	7.31546	7.39094	7.47302	7.56241	7.61302	7.67033	7.73718	7.75642	7.84984	7.92603	7.97019	8.03754	8.07515	8.16725	8.23177	8.29144	8.34458	8.42294	8.4887	8.53264	8.56399	8.62218	8.67433	8.74471	8.79034	8.84093	8.87457	8.91841	8.97619	9.02774	9.07722	9.15303	9.21705	9.29043	9.37219	9.40564	9.43578	9.48072	9.55479	9.64873	9.7138	9.79142	9.8448	9.88089	9.91262	9.95651	10.0327	10.0801	10.1306	
1	1.41138	1.73263	1.97434	2.21043	2.41164	2.61496	2.81957	3.01795	3.18245	3.34186	3.48999	3.60278	3.72854	3.8585	4.01248	4.14584	4.24523	4.34442	4.46878	4.58083	4.72186	4.81228	4.91894	5.01278	5.12191	5.21018	5.30264	5.37047	5.4604	5.58731	5.65951	5.72957	5.81601	5.89254	5.98999	6.07306	6.15955	6.27774	6.37291	6.43801	6.53054	6.58817	6.65973	6.7427	6.81161	6.86964	6.89623	6.9761	7.01783	7.08209	7.14633	7.20819	7.25328	7.34343	7.40473	7.47168	7.54692	7.57984	7.66251	7.75461	7.82943	7.9177	8.0196	8.09988	8.14592	8.22022	8.26692	8.31962	8.38057	8.43552	8.46357	8.49988	8.54646	8.61568	8.6576	8.73751	8.8042	8.8748	8.91953	8.99177	9.03604	9.07877	9.13827	9.1925	9.25343	9.32363	9.38509	9.46435	9.53488	9.59625	9.67781	9.71751	9.78192	9.83016	9.88666	9.96082	10.0146	10.1038	10.1537	
