15.013	5.42841
15.0654	5.41671
14.7699	5.49707
14.9711	5.42861
14.7217	5.47369
14.8881	5.40233
15.158	5.53223
15.0005	5.41403
14.6791	5.46234
14.6833	5.55394
14.8307	5.40072
15.1215	5.39318
14.9578	5.62415
15.3046	5.33617
14.7673	5.50674
15.2908	5.34944
14.969	5.46163
15.0391	5.51874
14.8108	5.64999
14.8763	5.34018
14.9974	5.42094
14.8775	5.6146
14.8813	5.42408
14.8078	5.34325
15.2271	5.2442
15.2356	5.41565
15.1853	5.49572
15.2727	5.49166
15.0412	5.46428
14.8438	5.52065
14.6554	5.61775
14.9353	5.60278
14.7694	5.57996
15.1232	5.38818
14.5633	5.541
15.0251	5.34014
15.1023	5.41604
15.1481	5.4549
14.9631	5.44027
14.7141	5.46733
14.9571	5.39162
15.0909	5.48032
15.1303	5.48056
14.8653	5.50985
14.9315	5.33588
15.1646	5.41161
15.443	5.48337
14.7485	5.60029
15.1566	5.39346
14.5815	5.53307
15.1762	5.50316
14.9329	5.58077
14.9391	5.47764
14.8871	5.47532
14.9606	5.43778
14.7191	5.56951
15.244	5.35755
14.7076	5.52459
14.7879	5.41276
14.6406	5.65318
15.2233	5.43106
14.9092	5.44594
15.3227	5.48503
14.7765	5.60264
15.0699	5.45738
14.6165	5.42005
15.1636	5.46703
14.9354	5.37296
14.9696	5.34346
14.9405	5.39297
15.2027	5.55843
15.0205	5.51084
15.2708	5.35069
14.9659	5.42341
15.2604	5.39352
14.9311	5.52531
15.0087	5.46195
15.1224	5.40667
15.1343	5.53163
15.082	5.55239
15.0329	5.38831
14.7645	5.58818
15.0743	5.38953
14.9358	5.37632
14.8521	5.51015
15.029	5.38421
14.9747	5.42345
14.8577	5.51926
15.1686	5.28742
14.8355	5.28865
15.006	5.51556
15.193	5.57515
15.1526	5.48526
14.9618	5.53244
14.9184	5.40889
14.7516	5.49908
14.4055	5.6001
15.1297	5.35864
15.0731	5.37243
15.0156	5.40212
