2.80382	3.04397
1.5031	1.51064
1.50211	1.50332
1.49396	1.49722
1.4916	1.50028
1.50247	1.51727
1.49663	1.50316
1.49981	1.48742
1.49401	1.49718
1.49378	1.4979
1.48951	1.51139
1.4899	1.52998
1.46645	1.49709
1.50102	1.52402
1.50316	1.50656
1.49151	1.46125
1.51393	1.52515
1.51747	1.49675
1.4967	1.48719
1.49391	1.51229
1.49059	1.50891
1.49565	1.47291
1.47261	1.51561
1.50102	1.48286
1.52951	1.50448
1.50153	1.50955
1.48237	1.53758
1.49314	1.49984
1.53131	1.47436
1.50528	1.49726
1.49846	1.49244
1.50834	1.51459
1.49144	1.50442
1.50386	1.49275
1.51391	1.4875
1.49349	1.48713
1.49451	1.48382
1.49	1.48152
1.48934	1.52521
1.50187	1.51314
1.48227	1.48879
1.49703	1.49031
1.48767	1.50773
1.50508	1.48734
1.49574	1.50836
1.51739	1.5121
1.50165	1.50346
1.52428	1.48508
1.47625	1.47879
1.49581	1.51242
1.50281	1.51147
1.49589	1.50757
1.48046	1.50619
1.46812	1.50663
1.49171	1.48811
1.47233	1.50246
1.49348	1.5098
1.49991	1.50055
1.50424	1.4988
1.49461	1.49966
1.50918	1.49659
1.49644	1.49507
1.49977	1.49618
1.49609	1.48959
1.49547	1.50427
1.50077	1.49937
1.50049	1.47406
1.53058	1.50437
1.5032	1.50575
1.52371	1.49132
1.51152	1.47953
1.52443	1.50638
1.5127	1.51249
1.51658	1.51445
1.48853	1.53293
1.5098	1.51906
1.49751	1.50263
1.48665	1.52186
1.48831	1.48406
1.53476	1.49513
1.49926	1.49965
1.51459	1.50109
1.49053	1.49421
1.49368	1.52295
1.50149	1.50779
1.4769	1.48936
1.49335	1.48469
1.50189	1.49448
1.50316	1.51357
1.52336	1.46846
1.50542	1.50834
1.49665	1.49619
1.49049	1.49619
1.50841	1.4886
1.4873	1.48697
1.49091	1.50518
1.4898	1.51547
1.48863	1.49126
1.50215	1.49629
1.49861	1.49423
