-0.976736	0.329261	83.6007	-0.286328
-0.979392	0.273462	84.901	0.357676
-0.973784	0.34088	79.6426	0.166296
-0.97992	0.277247	83.8802	0.519916
-0.969744	0.375507	74.9324	-0.294152
-0.975912	0.29957	81.9498	0.65968
-0.974952	0.326488	79.4516	-0.12048
-0.978184	0.279212	82.7251	0.394308
-0.980208	0.271607	84.2565	-0.25764
-0.974688	0.319093	79.3809	0.17752
-0.971616	0.342422	76.2238	-0.031956
-0.975248	0.303196	79.7263	0.451
-0.97696	0.305224	82.1686	0.375288
-0.969272	0.363478	74.3491	-0.472672
-0.978176	0.286183	82.484	-0.128904
-0.972584	0.369481	78.9276	0.506644
-0.969352	0.365484	74.5945	-0.043656
-0.969888	0.365981	74.7738	0.139468
-0.973328	0.393785	80.294	-0.686664
-0.974296	0.334933	79.1655	-0.412524
-0.972448	0.345073	76.6796	0.284248
-0.979672	0.272554	82.9961	-0.305556
-0.97972	0.263472	85.2178	-0.323752
-0.971976	0.340723	75.6919	-0.376764
-0.96524	0.391308	69.3335	-0.058232
-0.983816	0.235488	87.6545	0.004172
-0.979696	0.265198	83.2554	-0.437268
-0.980984	0.259838	86.7719	-0.451472
-0.982592	0.252992	87.7414	-0.433996
-0.972896	0.372755	78.4363	0.57374
-0.981376	0.280837	85.7396	-0.69774
-0.976328	0.303543	81.0901	-0.1594
-0.98108	0.244183	85.1426	-0.073964
-0.977352	0.296902	83.5092	-0.165304
-0.972104	0.367243	77.9364	0.409976
-0.978144	0.290767	82.8223	0.146592
-0.975344	0.31464	79.247	0.256328
-0.979944	0.270655	83.8383	-0.11176
-0.970752	0.357295	75.5453	0.45242
-0.977408	0.333888	83.3772	-0.012688
-0.97616	0.297211	80.1634	0.432992
-0.978208	0.299518	82.938	0.562632
-0.982488	0.251114	87.5577	-0.857808
-0.977912	0.29372	82.008	0.091972
-0.969536	0.420341	75.3949	-0.271872
-0.965136	0.373348	71.7265	0.057388
-0.977624	0.275543	81.5729	-0.045992
-0.977464	0.315066	83.1127	0.015124
-0.959816	0.425209	66.1187	-0.098592
-0.982936	0.238852	86.5238	-0.394284
-0.970984	0.323774	76.06	0.443276
-0.973984	0.307514	78.7505	0.010784
-0.973784	0.302736	78.6024	-0.014004
-0.972112	0.35466	76.1204	-0.008032
-0.9788	0.273376	82.6368	-0.630724
-0.977368	0.301911	84.2012	-0.233596
-0.968744	0.371268	73.0805	-0.040396
-0.971184	0.376648	75.4487	0.102604
-0.972608	0.334544	76.9947	0.380424
-0.97236	0.336038	77.1656	0.126744
-0.97048	0.34821	75.8013	-0.261984
-0.98044	0.269465	86.371	-0.484888
-0.970952	0.379979	77.3778	0.366048
-0.973248	0.325346	77.8043	-0.186408
-0.983632	0.233906	88.0518	0.54206
-0.977528	0.291834	82.819	-0.158852
-0.975704	0.310869	79.6444	0.546272
-0.979272	0.28079	83.501	0.348516
-0.970784	0.371749	76.1079	0.4203
-0.973864	0.320982	77.4794	0.163604
-0.968568	0.394918	75.5944	-0.361192
-0.980736	0.253972	84.0335	0.09602
-0.97688	0.291941	81.1392	0.57646
-0.974832	0.29597	79.1236	0.247084
-0.973264	0.346253	77.9815	0.183872
-0.968896	0.390444	75.5329	0.716588
-0.975432	0.307443	81.337	-0.131668
-0.981816	0.273452	86.8436	-0.565376
-0.965976	0.374809	70.0586	-0.072352
-0.976568	0.328076	81.4966	0.277608
-0.975464	0.302125	80.9367	0.164632
-0.970272	0.365969	76.1785	-0.17908
-0.97512	0.325477	79.9223	0.015512
-0.981472	0.254671	85.7335	-0.137052
-0.975216	0.302111	79.6016	0.525312
-0.97388	0.331133	77.6023	-0.113356
-0.970968	0.350981	75.9859	0.43094
-0.96604	0.396416	71.688	0.514996
-0.971448	0.367005	77.193	-0.180224
-0.978704	0.267952	83.1472	-0.182568
-0.97672	0.293784	80.6562	0.12746
-0.965928	0.384908	69.8682	-0.180936
-0.966808	0.374474	72.7719	0.183992
-0.97856	0.264929	81.6688	-0.822756
-0.97804	0.322752	83.403	-0.569484
-0.975376	0.307532	79.3455	-0.528512
-0.98168	0.260812	87.7742	-0.012908
-0.974328	0.33475	79.0294	0.053552
-0.973152	0.335581	77.3429	-0.417176
-0.972536	0.336954	77.3778	-0.15164
-0.946056	0.424292	51.1039	-0.05752
-0.943048	0.432387	50.5345	-0.213668
-0.941008	0.460783	48.533	0.157276
-0.944344	0.424752	49.0927	0.195476
-0.940336	0.442778	47.9981	0.10642
-0.939152	0.427221	47.4598	0.034604
-0.943824	0.392687	49.2357	0.00862
-0.9358	0.447276	45.0378	-0.1768
-0.934344	0.409143	43.477	-0.067892
-0.938648	0.394262	47.2521	0.028896
-0.946232	0.411845	52.3844	0.129056
-0.928456	0.376278	38.7867	-0.11104
-0.943528	0.436117	49.3723	0.072344
-0.940144	0.44451	48.1211	-0.145844
-0.946168	0.412154	52.9698	-0.005928
-0.946312	0.453607	53.2859	-0.27946
-0.9356	0.411838	44.3538	0.246556
-0.942984	0.447147	51.0097	0.111168
-0.944312	0.419065	51.2061	0.09762
-0.938312	0.424373	45.7429	-0.202452
-0.941888	0.417154	47.5715	-0.1307
-0.940304	0.425978	46.2827	-0.138632
-0.946752	0.38759	53.1927	0.183856
-0.93932	0.425016	46.0399	-0.236808
-0.941768	0.445527	50.423	-0.08648
-0.950328	0.391606	53.2427	-0.231904
-0.944744	0.42927	52.6677	0.110216
-0.941856	0.429583	49.0062	-0.117892
-0.942024	0.404711	48.8465	0.132864
-0.932728	0.431135	42.3073	0.03358
-0.9496	0.431243	55.4244	0.017932
-0.946232	0.40287	50.7479	-0.133128
-0.948368	0.395115	53.3817	-0.280156
-0.940896	0.446589	50.0356	-0.230024
-0.940488	0.381037	46.3646	0.068752
-0.951936	0.402735	56.2935	0.023876
-0.9426	0.44804	50.847	0.094692
-0.944416	0.376207	49.2698	-0.215572
-0.941808	0.404119	48.3369	0.13574
-0.946472	0.416259	53.1954	-0.16168
-0.9512	0.387135	55.2594	0.086948
-0.938872	0.415921	45.6912	0.134956
-0.942688	0.425773	50.0212	0.06318
-0.938712	0.432475	47.4315	-0.16456
-0.938256	0.429739	45.7854	-0.151024
-0.932872	0.396407	41.4076	0.04578
-0.93688	0.364393	43.2126	0.065604
-0.941144	0.381928	46.2428	-0.019944
-0.935624	0.419269	44.4561	-0.118792
-0.952512	0.400061	57.4356	-0.205144
-0.950424	0.430261	56.2449	0.067932
-0.949848	0.427802	56.1943	0.144668
-0.941272	0.41797	47.7118	-0.014508
-0.953656	0.406622	57.2498	-0.01072
-0.94192	0.451124	49.3212	-0.196852
-0.941984	0.464834	50.0707	0.227592
-0.951352	0.398415	56.4785	0.337244
-0.94748	0.388097	52.989	0.34352
-0.94248	0.416291	49.0512	-0.012828
-0.942816	0.455073	50.303	0.241236
-0.938496	0.400737	45.4302	0.050996
-0.94916	0.39968	55.323	-0.50864
-0.943208	0.444076	49.8042	0.18474
-0.949904	0.402003	54.9898	0.071848
-0.95032	0.388528	55.36	0.108344
-0.946464	0.434175	52.6025	-0.205832
-0.942552	0.426596	47.9245	0.1086
-0.938128	0.404084	44.1142	0.0475
-0.94304	0.430055	50.3403	0.039852
-0.938456	0.431221	46.7576	-0.234264
-0.946536	0.414225	52.4177	0.122148
-0.94968	0.42137	54.036	0.014324
-0.94336	0.439297	53.4733	0.052168
-0.949696	0.403853	54.5961	0.18918
-0.936696	0.45248	46.1314	0.010664
-0.944384	0.436586	52.6918	0.020464
-0.944592	0.403752	50.7979	0.060144
-0.948216	0.397258	53.6743	-0.098292
-0.946304	0.388654	51.0016	-0.279904
-0.946456	0.418486	52.6597	0.179328
-0.946568	0.450633	52.224	0.122104
-0.93896	0.425258	46.1543	-0.07428
-0.945872	0.400227	52.1136	0.313648
-0.949864	0.42155	55.076	-0.190696
-0.948928	0.373717	52.8473	-0.151672
-0.94188	0.399544	48.5954	0.005572
-0.945976	0.41823	53.3666	-0.450068
-0.951784	0.41745	55.9298	0.05148
-0.944664	0.441698	51.3141	0.074176
-0.941192	0.41523	46.6965	0.078588
-0.937096	0.441871	46.348	0.02546
-0.944952	0.434411	50.6341	-0.168268
-0.942048	0.415533	49.8734	-0.091756
-0.943672	0.437203	49.834	0.129568
-0.939856	0.421024	45.9037	0.058388
-0.945472	0.42353	51.1159	0.149872
-0.93548	0.403325	42.4866	0.288624
-0.949136	0.384709	53.8674	-0.197412
-0.942064	0.465836	50.3444	0.15244
-0.943072	0.405013	48.8654	-0.010516
-0.908176	0.422715	27.2612	-0.035432
-0.90996	0.463669	30.7654	0.005552
-0.910024	0.428477	30.5419	-0.030868
-0.91348	0.442457	33.3119	-0.035456
-0.909512	0.4839	31.059	-0.135912
-0.909016	0.446147	30.3468	0.021652
-0.906176	0.439708	29.4651	0.041628
-0.909472	0.432271	31.0862	0.008144
-0.909312	0.39787	30.1839	0.027424
-0.907064	0.429958	29.8484	-0.046824
-0.915048	0.420137	34.6333	0.019316
-0.904168	0.43379	29.1721	0.075704
-0.905088	0.402383	26.4229	-0.041772
-0.902928	0.429151	27.5269	0.0914
-0.908704	0.396918	29.326	0.101784
-0.90712	0.445873	29.4843	-0.073148
-0.90532	0.397483	28.312	0.136684
-0.91036	0.431309	31.6806	-0.005536
-0.909696	0.47096	33.6644	0.15772
-0.907128	0.491809	30.9603	-0.074556
-0.915112	0.418731	33.7671	0.029212
-0.911072	0.464997	33.2999	-0.115396
-0.912128	0.405978	31.9037	-0.084
-0.912616	0.448314	33.3312	0.072948
